time,Tpcm
316740.0,293.0803997476812
316800.0,293.0737524116721
316860.0,293.06530953355025
316920.0,293.05784142836745
316980.0,293.05041510624136
317040.0,293.0448757856009
317100.0,293.0384477351116
317160.0,293.03299497521596
317220.0,293.02757899338957
317280.0,293.0231428550703
317340.0,293.0187284953523
317400.0,293.0152861759718
317460.0,293.0118709862085
317520.0,293.0084876657834
317580.0,293.0042413612465
317640.0,293.00090685481786
317700.0,292.99760317412193
317760.0,292.9952688770479
317820.0,292.99484179632276
317880.0,292.9944194368441
317940.0,292.9950175559891
318000.0,292.99459279841193
318060.0,292.99518899752553
318120.0,292.99684952604423
318180.0,292.99956648145155
318240.0,293.00332014653515
318300.0,293.00702259466266
318360.0,293.01068487009275
318420.0,293.01429489224375
318480.0,293.0178592294795
318540.0,293.0224390043065
318600.0,293.02800185987104
318660.0,293.0324745854028
318720.0,293.03687038708904
318780.0,293.04224675523557
318840.0,293.0454748971418
318900.0,293.0497092660669
318960.0,293.0538843047416
319020.0,293.0580085330165
319080.0,293.06103705444275
319140.0,293.0640323934942
319200.0,293.0669856508772
319260.0,293.06892313020813
319320.0,293.0697768598233
319380.0,293.0695952301994
319440.0,293.0694156115957
319500.0,293.06923749131766
319560.0,293.0690613937847
319620.0,293.0688868951028
319680.0,293.06871398099406
319740.0,293.06854213761943
319800.0,293.0683716603112
319860.0,293.0682027093847
319920.0,293.0680352651467
319980.0,293.06736755961504
320040.0,293.0670558897023
320100.0,293.06688607629115
320160.0,293.06774715457703
320220.0,293.068596924951
320280.0,293.0684260256443
320340.0,293.06825702068454
320400.0,293.0680893656545
320460.0,293.0679236779277
320520.0,293.0668430649777
320580.0,293.0666883044945
320640.0,293.06561473365895
320700.0,293.0645519226142
320760.0,293.06165393079846
320820.0,293.05878030534626
320880.0,293.0559345042706
320940.0,293.0531084155415
321000.0,293.0503039009061
321060.0,293.047527768479
321120.0,293.0447679474494
321180.0,293.04203137899947
321240.0,293.03838424730833
321300.0,293.03476866118564
321360.0,293.0302560338387
321420.0,293.02577008600065
321480.0,293.0203764614127
321540.0,293.01501997711165
321600.0,293.00970472663613
321660.0,293.0025303141291
321720.0,292.9954087903141
321780.0,292.98741366391806
321840.0,292.9794351860027
321900.0,292.9715019050264
321960.0,292.96553774771587
322020.0,292.95868470081433
322080.0,292.9518501480492
322140.0,292.94408963521414
322200.0,292.93638108548583
322260.0,292.9277628014078
322320.0,292.9191860051072
322380.0,292.90967648636325
322440.0,292.9002173609986
322500.0,292.88983311085883
322560.0,292.88049272826055
322620.0,292.87020481967954
322680.0,292.85998649631074
322740.0,292.84983834301084
322800.0,292.83974983976185
322860.0,292.82972150351145
322920.0,292.81973554511416
322980.0,292.8104891677035
323040.0,292.8008403131691
323100.0,292.7910435905521
323160.0,292.7823563923082
323220.0,292.7747409783707
323280.0,292.76719466307543
323340.0,292.75867043070684
323400.0,292.75228584899537
323460.0,292.7459615568224
323520.0,292.7396850342398
323580.0,292.7344623848679
323640.0,292.72933503622886
323700.0,292.7242613970211
323760.0,292.7202822339161
323820.0,292.71740669268206
323880.0,292.7145604346239
323940.0,292.71174791841923
324000.0,292.7100271924238
324060.0,292.70832105811496
324120.0,292.7076976650464
324180.0,292.70601104278785
324240.0,292.70434370031217
324300.0,292.70162342853405
324360.0,292.69892705392755
324420.0,292.69625745267354
324480.0,292.69361282804323
324540.0,292.6910011779948
324600.0,292.6873400712565
324660.0,292.68478209835536
324720.0,292.6822479762218
324780.0,292.6797445671229
324840.0,292.67617516281615
324900.0,292.6737138329328
324960.0,292.6702041931372
325020.0,292.6667286128281
325080.0,292.6621937483373
325140.0,292.65770082302305
325200.0,292.65434038809093
325260.0,292.65101639673424
325320.0,292.64773271725875
325380.0,292.6444806280125
325440.0,292.6412599143685
325500.0,292.6380579725388
325560.0,292.6355903969252
325620.0,292.63178943492636
325680.0,292.6284933060203
325740.0,292.6243119621932
325800.0,292.62017037304616
325860.0,292.61607211159634
325920.0,292.61201965278195
325980.0,292.6080055648703
326040.0,292.60402970048443
326100.0,292.6000804854309
326160.0,292.5954195726133
326220.0,292.5905510924469
326280.0,292.5867193419057
326340.0,292.5829387487705
326400.0,292.5780702156906
326460.0,292.5743711420648
326520.0,292.5707121624684
326580.0,292.5670997186853
326640.0,292.56352292727723
326700.0,292.55998154616907
326760.0,292.55573533510733
326820.0,292.5520450300072
326880.0,292.54955692266634
326940.0,292.54614987583625
327000.0,292.5427724993376
327060.0,292.54056979765625
327120.0,292.5360991852419
327180.0,292.5316786107523
327240.0,292.5284573123669
327300.0,292.52526177819846
327360.0,292.52209898401753
327420.0,292.518967418063
327480.0,292.51586737632147
327540.0,292.51279854100613
327600.0,292.5109174148809
327660.0,292.50789947759813
327720.0,292.5049138412815
327780.0,292.501968336915
327840.0,292.5002111563813
327900.0,292.49962067397377
327960.0,292.4967181344626
328020.0,292.4938513908234
328080.0,292.49212593415785
328140.0,292.4904726178124
328200.0,292.48766934748824
328260.0,292.48606216823015
328320.0,292.4844752480215
328380.0,292.48290903948845
328440.0,292.4824709249465
328500.0,292.4820913653922
328560.0,292.4817165843686
328620.0,292.4813457100979
328680.0,292.48229120888647
328740.0,292.4819134612082
328800.0,292.4828509008397
328860.0,292.4837721970724
328920.0,292.4833772855226
328980.0,292.4818207451241
329040.0,292.481432919922
329100.0,292.4810657339609
329160.0,292.4795791973441
329220.0,292.4792328209549
329280.0,292.4788911019616
329340.0,292.47855330320056
329400.0,292.47821926902594
329460.0,292.4778892046324
329520.0,292.476389727032
329580.0,292.4749090141921
329640.0,292.4746180494015
329700.0,292.4743297265266
329760.0,292.4740447461905
329820.0,292.4737632979611
329880.0,292.4734846777474
329940.0,292.4732092774172
330000.0,292.4729372014843
330060.0,292.4726679970507
330120.0,292.4724020620513
330180.0,292.47347496945764
330240.0,292.4745292493341
330300.0,292.4755697441891
330360.0,292.476591771001
330420.0,292.4789703529974
330480.0,292.4813190375413
330540.0,292.483635668217
330600.0,292.48591198570824
330660.0,292.4894598977815
330720.0,292.49166958729023
330780.0,292.49383729133893
330840.0,292.49734178770893
330900.0,292.50078551021346
330960.0,292.5041753371347
331020.0,292.5075165613828
331080.0,292.5107990689337
331140.0,292.5140438012083
331200.0,292.51587904348924
331260.0,292.51769555413404
331320.0,292.5181695058115
331380.0,292.5185998493067
331440.0,292.5190228217568
331500.0,292.519440017382
331560.0,292.5186358796703
331620.0,292.51906059731846
331680.0,292.5182607064182
331740.0,292.5174717752631
331800.0,292.5155315408261
331860.0,292.5147722630441
331920.0,292.5128601162733
331980.0,292.5109702932804
332040.0,292.5091008028586
332100.0,292.5072517150448
332160.0,292.50542592904026
332220.0,292.50245177908903
332280.0,292.50065903599557
332340.0,292.4977332974076
332400.0,292.49484102389295
332460.0,292.4931470646788
332520.0,292.4914748384962
332580.0,292.4898202371155
332640.0,292.4881832676368
332700.0,292.48656464496435
332760.0,292.48380705682604
332820.0,292.48106421386484
332880.0,292.4771849556332
332940.0,292.47451157613267
333000.0,292.4695034910342
333060.0,292.4645557090465
333120.0,292.4608339718067
333180.0,292.4559660551862
333240.0,292.45114605378063
333300.0,292.4463775942063
333360.0,292.44166638234236
333420.0,292.435791161399
333480.0,292.42997681888994
333540.0,292.4230380539938
333600.0,292.4161504431413
333660.0,292.40811606744865
333720.0,292.40135730785056
333780.0,292.39467336366664
333840.0,292.38806964189575
333900.0,292.3803107864111
333960.0,292.3726131554586
334020.0,292.366201387777
334080.0,292.35862045745677
334140.0,292.3511244383821
334200.0,292.3424524928435
334260.0,292.33386023068306
334320.0,292.32409463613817
334380.0,292.315667438028
334440.0,292.3073216593316
334500.0,292.29782099762156
334560.0,292.28964031789957
334620.0,292.28027029756936
334680.0,292.2709895860788
334740.0,292.2618062916522
334800.0,292.2527093721642
334860.0,292.2436986677948
334920.0,292.23348399151286
334980.0,292.22336264236344
335040.0,292.21332507198645
335100.0,292.20210609242577
335160.0,292.1909548792163
335220.0,292.1785867800878
335280.0,292.1663308164729
335340.0,292.154198667721
335400.0,292.1421670091328
335460.0,292.13027129661947
335520.0,292.11848460426313
335580.0,292.10680718954853
335640.0,292.09433236726187
335700.0,292.0816101629267
335760.0,292.0689039738066
335820.0,292.0562884310519
335880.0,292.0438095412656
335940.0,292.0300383960601
336000.0,292.0149883008495
336060.0,292.0000909912954
336120.0,291.9853297162374
336180.0,291.9706958128906
336240.0,291.95620936318517
336300.0,291.94183773933094
336360.0,291.9261529731602
336420.0,291.9106192824286
336480.0,291.8967250934336
336540.0,291.8815034124341
336600.0,291.866394856709
336660.0,291.8514473366624
336720.0,291.8366215920237
336780.0,291.8204541503935
336840.0,291.80443740545314
336900.0,291.7886173918165
336960.0,291.77290903304345
337020.0,291.7558342716371
337080.0,291.7389385491125
337140.0,291.7222294343993
337200.0,291.7040959812208
337260.0,291.68616245161917
337320.0,291.66843833438264
337380.0,291.649406846459
337440.0,291.630453970273
337500.0,291.61166968107824
337560.0,291.59143924191847
337620.0,291.5714345576905
337680.0,291.55168053437137
337740.0,291.5304909470416
337800.0,291.50948012750007
337860.0,291.48697509543
337920.0,291.46470209054866
337980.0,291.440976399265
338040.0,291.4174736461833
338100.0,291.3958974564772
338160.0,291.37458723695676
338220.0,291.3518411751521
338280.0,291.32928645331
338340.0,291.306970562449
338400.0,291.28492837704385
338460.0,291.26485698352207
338520.0,291.245062454863
338580.0,291.22551759168147
338640.0,291.20621314044365
338700.0,291.18714397708004
338760.0,291.16831208511263
338820.0,291.14787503314733
338880.0,291.12585255953394
338940.0,291.1059834603752
339000.0,291.086369573711
339060.0,291.0670673787042
339120.0,291.04799615054384
339180.0,291.0291713930519
339240.0,291.0106083010936
339300.0,290.99236193697146
339360.0,290.9743366293068
339420.0,290.95657003383695
339480.0,290.93908252064097
339540.0,290.9219030855604
339600.0,290.90498241236753
339660.0,290.88646193339673
339720.0,290.8680942248406
339780.0,290.8499802807952
339840.0,290.83211356064396
339900.0,290.81454987101597
339960.0,290.7973315932282
340020.0,290.78038665469893
340080.0,290.7637136082844
340140.0,290.7493336352119
340200.0,290.73308890208153
340260.0,290.71913282749006
340320.0,290.7054370179719
340380.0,290.6920506363873
340440.0,290.6788972055756
340500.0,290.6659743822058
340560.0,290.6545412389132
340620.0,290.6451540700356
340680.0,290.63697964729243
340740.0,290.6289330884478
340800.0,290.62310700706496
340860.0,290.6174039260166
340920.0,290.6139175828878
340980.0,290.6104857541485
341040.0,290.60922652944225
341100.0,290.60798776235464
341160.0,290.6046777267729
341220.0,290.60352843312603
341280.0,290.60240659880316
341340.0,290.6036038620935
341400.0,290.6047643235422
341460.0,290.60840986832443
341520.0,290.6119541191803
341580.0,290.6178717288389
341640.0,290.6211836336349
341700.0,290.62440794474185
341760.0,290.62752609843216
341820.0,290.6305868876785
341880.0,290.63606877817296
341940.0,290.6389134735586
342000.0,290.6391890481727
342060.0,290.64195439238944
342120.0,290.6421547557069
342180.0,290.6448442093562
342240.0,290.64497225559927
342300.0,290.64509725147354
342360.0,290.6431091489169
342420.0,290.6411703656531
342480.0,290.63717336245475
342540.0,290.63326256676174
342600.0,290.6294472036563
342660.0,290.6256840184534
342720.0,290.62200014859144
342780.0,290.61839392122135
342840.0,290.61487844147655
342900.0,290.6135235884231
342960.0,290.6144391282919
343020.0,290.61532664710086
343080.0,290.61619365818194
343140.0,290.6170335615685
343200.0,290.61785246263275
343260.0,290.6186508931513
343320.0,290.61943565555134
343380.0,290.61797472797605
343440.0,290.6187778285458
343500.0,290.6195563917999
343560.0,290.6203177619416
343620.0,290.62105460418655
343680.0,290.6217730504327
343740.0,290.6224735650452
343800.0,290.6231635034909
343860.0,290.62383616085316
343920.0,290.62449321579237
343980.0,290.62513372599113
344040.0,290.62355387135284
344100.0,290.6220136189559
344160.0,290.6205025297131
344220.0,290.6169403112148
344280.0,290.61343500995116
344340.0,290.60999788282
344400.0,290.6045423184016
344460.0,290.5991695834442
344520.0,290.59393509654166
344580.0,290.588773036567
344640.0,290.5837118056408
344700.0,290.57662326557914
344760.0,290.56969781144255
344820.0,290.5629046281955
344880.0,290.55414587342193
344940.0,290.54337414109654
345000.0,290.5328200259258
345060.0,290.52251841575327
345120.0,290.51027026695124
345180.0,290.49821834040426
345240.0,290.4863780826257
345300.0,290.47273841735677
345360.0,290.4613473882096
345420.0,290.45019685906584
345480.0,290.43711173080266
345540.0,290.4242563364269
345600.0,290.411709359941
345660.0,290.3994048659369
345720.0,290.389540183714
345780.0,290.37759991676677
345840.0,290.3658888933798
345900.0,290.3544496573751
345960.0,290.34095306243916
346020.0,290.3277345271426
346080.0,290.3125377789732
346140.0,290.2998616884367
346200.0,290.28521022464463
346260.0,290.27308889170297
346320.0,290.25899459846863
346380.0,290.245162098764
346440.0,290.23167493331783
346500.0,290.2184593572897
346560.0,290.20551152297844
346620.0,290.1927441574893
346680.0,290.1787227999422
346740.0,290.1660368487344
346800.0,290.1520656979265
346860.0,290.1380996313538
346920.0,290.1220505449405
346980.0,290.1063798375547
347040.0,290.0910377303644
347100.0,290.07364695074375
347160.0,290.0565666553968
347220.0,290.04220285814404
347280.0,290.0281681172202
347340.0,290.0144647638385
347400.0,290.00103881036586
347460.0,289.9855692032197
347520.0,289.97034888334053
347580.0,289.95316092990925
347640.0,289.9362572798651
347700.0,289.92211521602195
347760.0,289.90580984909485
347820.0,289.89233173385554
347880.0,289.87912142825417
347940.0,289.86622589973655
348000.0,289.85126371706014
348060.0,289.8365610553695
348120.0,289.8197044423915
348180.0,289.8031893700517
348240.0,289.7870728725311
348300.0,289.77139971717963
348360.0,289.75607429557954
348420.0,289.74109089072005
348480.0,289.72633762669807
348540.0,289.7102655136554
348600.0,289.69390339834666
348660.0,289.68029308232724
348720.0,289.6618530168997
348780.0,289.6463643490963
348840.0,289.6286972903603
348900.0,289.61148832158653
348960.0,289.5946821484869
349020.0,289.57824585109364
349080.0,289.5622251062699
349140.0,289.5439219996435
349200.0,289.52609324604384
349260.0,289.50875541524704
349320.0,289.4917109115822
349380.0,289.47245055255354
349440.0,289.45369325937287
349500.0,289.4354827632888
349560.0,289.41769959047735
349620.0,289.4003362018186
349680.0,289.38325503835233
349740.0,289.36653239215786
349800.0,289.3502060333851
349860.0,289.33256549615226
349920.0,289.3165660122046
349980.0,289.30141117385205
350040.0,289.2842059100245
350100.0,289.2673368208328
350160.0,289.2481641281386
350220.0,289.23211357462867
350280.0,289.2138437564263
350340.0,289.1959873032922
350400.0,289.18123945083454
350460.0,289.161424761431
350520.0,289.1421776823702
350580.0,289.1234591776133
350640.0,289.1051229129116
350700.0,289.087301300751
350760.0,289.0699071206675
350820.0,289.05300039630106
350880.0,289.0364460345143
350940.0,289.020358293019
351000.0,289.0046714106214
351060.0,288.98942223603024
351120.0,288.9745328025707
351180.0,288.9601246666652
351240.0,288.94333404030436
351300.0,288.92691081929814
351360.0,288.91088231174433
351420.0,288.89534649718917
351480.0,288.8802153323856
351540.0,288.86548060493857
351600.0,288.8510189402347
351660.0,288.8369030026376
351720.0,288.8231510365578
351780.0,288.8097640564455
351840.0,288.7967364097298
351900.0,288.78406042214704
351960.0,288.7698404295614
352020.0,288.7524116079163
352080.0,288.7381412627788
352140.0,288.72430940673456
352200.0,288.7109174959374
352260.0,288.69518312825187
352320.0,288.6824725676762
352380.0,288.6672397566049
352440.0,288.65250408907593
352500.0,288.6381354327362
352560.0,288.6271004005268
352620.0,288.61340608115427
352680.0,288.6000892595335
352740.0,288.58715423785355
352800.0,288.57466416471385
352860.0,288.5625173132338
352920.0,288.55070508461847
352980.0,288.5372542862292
353040.0,288.5215318232468
353100.0,288.50787194474225
353160.0,288.49458943089127
353220.0,288.47889424364496
353280.0,288.4635417561051
353340.0,288.44859989544005
353400.0,288.434119155283
353460.0,288.41996963855553
353520.0,288.40627069820016
353580.0,288.3899743143042
353640.0,288.3741708613021
353700.0,288.35888831706995
353760.0,288.34124281491916
353820.0,288.3239066333562
353880.0,288.30399160732424
353940.0,288.2847110264197
354000.0,288.2660661891518
354060.0,288.2451264064674
354120.0,288.22458183288705
354180.0,288.20457046485524
354240.0,288.18505167808576
354300.0,288.16610824551805
354360.0,288.14785349273166
354420.0,288.1299481960645
354480.0,288.10956488275644
354540.0,288.08975023367753
354600.0,288.07056159953896
354660.0,288.048997413658
354720.0,288.0279567693619
354780.0,288.0074965957475
354840.0,287.98766507240464
354900.0,287.96846133625183
354960.0,287.9497297083989
355020.0,287.9315671201348
355080.0,287.91104898011696
355140.0,287.888014658668
355200.0,287.86557123743773
355260.0,287.84389713135914
355320.0,287.81959896840254
355380.0,287.79905785157746
355440.0,287.7792115669903
355500.0,287.76008713236405
355560.0,287.7445687777444
355620.0,287.726303856613
355680.0,287.7085663822696
355740.0,287.6914242520499
355800.0,287.6716522086889
355860.0,287.6524631449629
355920.0,287.6338784678785
355980.0,287.6129122073029
356040.0,287.59243611082815
356100.0,287.56944200024805
356160.0,287.5471005069704
356220.0,287.52562584171636
356280.0,287.50170155637807
356340.0,287.4783800156595
356400.0,287.45570382542996
356460.0,287.43382841622315
356520.0,287.4126066647776
356580.0,287.38905818132383
356640.0,287.36600078450704
356700.0,287.3435887254734
356760.0,287.32197462281783
356820.0,287.2980075326111
356880.0,287.2745679645179
356940.0,287.25178620816354
357000.0,287.22982038586014
357060.0,287.2085203205945
357120.0,287.1848533161573
357180.0,287.1617061328117
357240.0,287.14228992926746
357300.0,287.1202912102747
357360.0,287.09905532904423
357420.0,287.0786287643462
357480.0,287.05567582637343
357540.0,287.03640779564256
357600.0,287.0144840497019
357660.0,286.99331048698247
357720.0,286.97281087774735
357780.0,286.95291723004806
357840.0,286.93381036636043
357900.0,286.9151302762
357960.0,286.8940380908494
358020.0,286.8765677565142
358080.0,286.8596968202484
358140.0,286.8400854666892
358200.0,286.82118344051463
358260.0,286.80281849912205
358320.0,286.7851571826526
358380.0,286.76468785504517
358440.0,286.74174544042336
358500.0,286.72265058574544
358560.0,286.7009233210407
358620.0,286.6798873615215
358680.0,286.65960880085265
358740.0,286.63996862504354
358800.0,286.6209518648565
358860.0,286.5993036857939
358920.0,286.5783396236402
358980.0,286.5581561892356
359040.0,286.5386078420761
359100.0,286.5196766081704
359160.0,286.5011662531015
359220.0,286.4831874033296
359280.0,286.465765044266
359340.0,286.44889659035204
359400.0,286.43257099050453
359460.0,286.4167731269161
359520.0,286.40148639510636
359580.0,286.3866943134169
359640.0,286.372380991013
359700.0,286.3585311947269
359760.0,286.34335489941066
359820.0,286.32985796915744
359880.0,286.3146084779447
359940.0,286.2994718214473
360000.0,286.28486431801815
360060.0,286.2739015934593
360120.0,286.26005642334
360180.0,286.2466780417429
360240.0,286.23376495401254
360300.0,286.221241833769
360360.0,286.2091946511778
360420.0,286.19753400966243
360480.0,286.1862485788635
360540.0,286.17521987864967
360600.0,286.1645123840387
360660.0,286.15195732751397
360720.0,286.1390695824567
360780.0,286.1263859946776
360840.0,286.11072622206126
360900.0,286.095649738447
360960.0,286.08105722871034
361020.0,286.0669463131314
361080.0,286.0499965838488
361140.0,286.03359603652655
361200.0,286.01785254435384
361260.0,286.002616185473
361320.0,285.9878710110166
361380.0,285.9734524013296
361440.0,285.9594449475805
361500.0,285.9458854206257
361560.0,285.93064006967245
361620.0,285.91740344909
361680.0,285.90516414543544
361740.0,285.8935693130695
361800.0,285.8823502803801
361860.0,285.8714950581668
361920.0,285.8587562769578
361980.0,285.8455487311205
362040.0,285.83258040092545
362100.0,285.8199407016057
362160.0,285.80777862770265
362220.0,285.7959777508155
362280.0,285.78465683490106
362340.0,285.7737039108163
362400.0,285.76310718785203
362460.0,285.7506170050348
362520.0,285.73765014509837
362580.0,285.7249127542208
362640.0,285.7124990497976
362700.0,285.70055573942216
362760.0,285.6889681071015
362820.0,285.6745730267047
362880.0,285.66382100986874
362940.0,285.65007847119165
363000.0,285.6368447518828
363060.0,285.6240713099656
363120.0,285.6083416522934
363180.0,285.59644820080945
363240.0,285.58163047078585
363300.0,285.56732905808025
363360.0,285.5536128316262
363420.0,285.54363230145105
363480.0,285.53392812784347
363540.0,285.5245199840215
363600.0,285.51234736494337
363660.0,285.5036012464043
363720.0,285.49517403211354
363780.0,285.4870318790391
363840.0,285.4791594312268
363900.0,285.46831782851905
363960.0,285.4610242879729
364020.0,285.45064951550853
364080.0,285.4406666974294
364140.0,285.4310931635004
364200.0,285.42512800109256
364260.0,285.41932879364856
364320.0,285.41035119597626
364380.0,285.4016888161924
364440.0,285.39668987816106
364500.0,285.38847705324736
364560.0,285.3805428831555
364620.0,285.3728665174202
364680.0,285.36877090664063
364740.0,285.3648067728148
364800.0,285.36431262173176
364860.0,285.3604966787019
364920.0,285.35682860726916
364980.0,285.3565738801071
365040.0,285.3563553074896
365100.0,285.3528478585112
365160.0,285.3527529874736
365220.0,285.35266135559164
365280.0,285.35257268939284
365340.0,285.35589540053087
365400.0,285.3624663779761
365460.0,285.3688323907891
365520.0,285.3749304596238
365580.0,285.3808230857645
365640.0,285.386517201894
365700.0,285.39426979925605
365760.0,285.40264975869934
365820.0,285.41099922718826
365880.0,285.4225607198025
365940.0,285.4371170593241
366000.0,285.45115716682994
366060.0,285.46457560660957
366120.0,285.47754165492563
366180.0,285.4934341678001
366240.0,285.5088714646269
366300.0,285.52729185673604
366360.0,285.54505840075
366420.0,285.56210382627984
366480.0,285.58211875277766
366540.0,285.6013565370353
366600.0,285.61992477706326
366660.0,285.63788898813436
366720.0,285.65845694990037
366780.0,285.6785212244749
366840.0,285.69792073528436
366900.0,285.716622072684
366960.0,285.7378947947472
367020.0,285.7585993589664
367080.0,285.7786231085155
367140.0,285.79790003994776
367200.0,285.81662390055163
367260.0,285.8346772267655
367320.0,285.85532606344003
367380.0,285.8754212341021
367440.0,285.8982598640678
367500.0,285.91701205423783
367560.0,285.93851035578945
367620.0,285.9591827960045
367680.0,285.9823418137815
367740.0,286.00487810241253
367800.0,286.02667898724667
367860.0,286.0476179109894
367920.0,286.06801240178083
367980.0,286.0908615746522
368040.0,286.113202521021
368100.0,286.13801522045645
368160.0,286.16204686806964
368220.0,286.18506812406525
368280.0,286.2073142044174
368340.0,286.23215553491264
368400.0,286.2562853469719
368460.0,286.27965823446806
368520.0,286.30528935114506
368580.0,286.33033115065916
368640.0,286.3545741688126
368700.0,286.38113776774543
368760.0,286.4069956865875
368820.0,286.4320013297009
368880.0,286.4560843802415
368940.0,286.4794286843134
369000.0,286.5054600811666
369060.0,286.53054738248807
369120.0,286.5579760867395
369180.0,286.58459074896354
369240.0,286.61032782020675
369300.0,286.6352498109335
369360.0,286.65929232644896
369420.0,286.68570826878107
369480.0,286.7113650368428
369540.0,286.7361800667707
369600.0,286.7634951839113
369660.0,286.7899056976139
369720.0,286.81535473004186
369780.0,286.83985090813746
369840.0,286.8636004782199
369900.0,286.89003162682775
369960.0,286.9154998691089
370020.0,286.9367217996982
370080.0,286.9606513130542
370140.0,286.9869150034729
370200.0,287.01236378753765
370260.0,287.03680165655453
370320.0,287.06359002888064
370380.0,287.08970952510117
370440.0,287.1184831929788
370500.0,287.1461450070009
370560.0,287.1695461493277
370620.0,287.19551660139535
370680.0,287.2206574462675
370740.0,287.2480563591625
370800.0,287.27468441336123
370860.0,287.30030513922543
370920.0,287.32860303295877
370980.0,287.35582610195854
371040.0,287.3820300209546
371100.0,287.40751017813216
371160.0,287.4352658834159
371220.0,287.4622224242861
371280.0,287.48831229694736
371340.0,287.5166711073546
371400.0,287.54415518987844
371460.0,287.57376766038857
371520.0,287.6025799082555
371580.0,287.63047046375317
371640.0,287.6604641226214
371700.0,287.68981443326567
371760.0,287.718061473472
371820.0,287.7451249545047
371880.0,287.7712870177716
371940.0,287.7965786766851
372000.0,287.8234028819812
372060.0,287.8502650881253
372120.0,287.87625177116354
372180.0,287.9049060271872
372240.0,287.9324411662106
372300.0,287.9558125687815
372360.0,287.9783632212374
372420.0,288.0035012460246
372480.0,288.02778301675835
372540.0,288.0545803558972
372600.0,288.08036976384426
372660.0,288.1052180832909
372720.0,288.1293510491137
372780.0,288.1559913528594
372840.0,288.1785311826515
372900.0,288.20017734184256
372960.0,288.2209809231219
373020.0,288.2441745527769
373080.0,288.2668057812655
373140.0,288.29855600670004
373200.0,288.32585805953914
373260.0,288.3555713784563
373320.0,288.3842802753997
373380.0,288.4119316251924
373440.0,288.4354960278672
373500.0,288.4680103926418
373560.0,288.49612798458634
373620.0,288.5232860079104
373680.0,288.5464398635457
373740.0,288.57200207117836
373800.0,288.59965665030745
373860.0,288.62346386499
373920.0,288.64646706658783
373980.0,288.6685406156017
374040.0,288.69003006593334
374100.0,288.71077658505834
374160.0,288.7337949168781
374220.0,288.76236794250866
374280.0,288.78711244166357
